,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
10,0.07042468683,0.04429285165,0.02879270502,0.01868212028,0.01396546501,0.01057873239,0.008755270255,0.007016315597,0.003599088127,0.004209661218,0.002938308274,0.002926761136,0.001962779568,0.002035769486,0.001098325114,0.002404046725,0.001171034549,0.0008166027201,0.0007482624405,0.0007490819278,0.0006597457761,0.0005679816077,0.0005110003636,0.0004022519127,0.0005327632035,0.0004369121589,0.0004340020354,0.0003304621596,0.0003713019813,0.0004029966869,0.0002918279317,0.0006126669218,0.000314654075,0.0004171175638,0.0003049718348,0.000218745077,0.0002883466665,0.000211083099,0.0002679537748,0.0001822508974,0.0001952303655,0.0002718291804,0.0001862889702,0.0002420028809,0.0001616735492,0.0002231118734,0.0001548133693,0.0003235469164,0.0001304298129,0.0001263117517,0.0002061676783,0.0001307540281,0.0001485435004,0.0001135848462,0.0001151190521,0.0001276103373,0.0001298919023,0.0001136214636,0.0001192036267,0.0001210927239,0.00009783772266,0.0001069530627,0.0001082032371,0.0001797590527
20,0.3352855051,0.2397961558,0.1715784216,0.1228306475,0.05976684839,0.05011087121,0.04049354579,0.02973717016,0.0261022204,0.02464957183,0.02071323476,0.01401285838,0.01123191368,0.01052297286,0.009525262049,0.01251676189,0.005184895225,0.005265142458,0.004350292932,0.004220938806,0.003805963452,0.004386797633,0.003547903759,0.003197038063,0.00309171642,0.003582919643,0.002760339823,0.00255383499,0.002890768504,0.002711727927,0.002030860407,0.003498932495,0.002203028828,0.001776757835,0.001745630841,0.001617935486,0.001387696752,0.001516164476,0.001373769207,0.001293492996,0.001329335566,0.001293893501,0.001285654615,0.001226734892,0.00105254933,0.001109413945,0.001199630786,0.001630273829,0.0009703510439,0.0008366043848,0.0009017826155,0.0008395385593,0.0007528088427,0.0008009087691,0.000718041659,0.0007570103344,0.0006657907045,0.0006756581323,0.0006511783738,0.0006146682939,0.000596696853,0.0005959942248,0.000646696089,0.0008228012642
30,0.3793633923,0.2812091808,0.2383802167,0.1674279084,0.1371506579,0.1247619836,0.09557045088,0.08898321765,0.05861019553,0.04843625845,0.04130895446,0.03039899948,0.03488885816,0.02927818049,0.02218188063,0.02810681543,0.01504078745,0.01517058095,0.0152744958,0.01233566319,0.01040576379,0.01010018267,0.01094720173,0.008842824227,0.009410091409,0.007603092025,0.008594460651,0.007301478438,0.007531931784,0.006659596094,0.006939578391,0.007552050853,0.005308637191,0.004794165985,0.00444366541,0.004651378129,0.004198520395,0.003858313994,0.003964650506,0.003657106186,0.00325629005,0.003068438185,0.003176948885,0.003015938243,0.003039156619,0.002874692101,0.002604163042,0.004123224305,0.002417727219,0.002556343503,0.002370490461,0.00226729622,0.002059143011,0.00213228516,0.00205167031,0.002187497379,0.002370956025,0.002196205534,0.00216655614,0.002139232271,0.001989956099,0.001958784788,0.001932872133,0.002334571277
40,0.5180955253,0.452198706,0.3378290087,0.2843822844,0.1919884535,0.1752772978,0.1495995719,0.1284458538,0.1120403428,0.1058724606,0.09662290799,0.06579579306,0.04859012802,0.04027550965,0.03827291121,0.04840337871,0.03343218431,0.03165522853,0.02867194607,0.02740935225,0.02594179861,0.02455002389,0.02231130537,0.02163658554,0.01957496047,0.01735718761,0.01673397021,0.01510975975,0.01396130542,0.01292106622,0.01258642849,0.01375281486,0.01183072306,0.01070132113,0.0105055289,0.009749604268,0.00912130365,0.009314380209,0.008788900826,0.008538198895,0.008018577135,0.007710399662,0.006934885302,0.006827200922,0.006562788214,0.006254614344,0.006032164253,0.007276990831,0.005539088988,0.005223573599,0.005204424745,0.004895983503,0.004777172216,0.004516641039,0.004489789474,0.004370350885,0.004242774115,0.004169586157,0.003923575064,0.003771005344,0.003660098162,0.003391326474,0.003389895578,0.003985879878
50,0.3155871727,0.4219438666,0.3699899052,0.3374565727,0.2583997322,0.219687874,0.2136505695,0.1869512576,0.1335112852,0.1233316843,0.1142791795,0.1057252006,0.08919630342,0.08681349653,0.06906736619,0.05945797559,0.04952825186,0.04753106941,0.04341626811,0.04158478633,0.03640049749,0.03733604106,0.03416493196,0.03270735178,0.02852082517,0.02765488835,0.02410810051,0.02284431068,0.02194870092,0.01916407833,0.01815187813,0.02125061798,0.0161007879,0.01690745016,0.01585851214,0.01516811969,0.01403559288,0.01323791628,0.01275122513,0.01224689779,0.01131289921,0.01128845656,0.01073227635,0.01021251731,0.009531273677,0.009261120929,0.009310739024,0.01074571447,0.00839219532,0.007949942286,0.007801446528,0.007593602128,0.007281355536,0.007073220742,0.006791718068,0.006878373086,0.006224438072,0.006325568321,0.00592297685,0.005733640552,0.005313369117,0.005275439157,0.005130624376,0.006469280036
60,0.3618909072,0.4340254374,0.4267239522,0.3797250873,0.3267437148,0.300634115,0.247178296,0.2184986803,0.1864691217,0.1612711757,0.1472994968,0.1344049842,0.1196578198,0.1151617835,0.101017133,0.07724219227,0.0621660637,0.06229758685,0.05845656165,0.05512206817,0.05009741237,0.0452287739,0.04459439836,0.04129444883,0.04033034978,0.03717138463,0.0350629118,0.03178148737,0.02972644119,0.02799834981,0.02636943076,0.0318542898,0.02443597889,0.02307949286,0.02315191842,0.02130507261,0.02041490268,0.01876081464,0.01873558461,0.0185769162,0.01738203012,0.01657091788,0.01539047216,0.0148452097,0.01441574712,0.01433889813,0.0130872103,0.01521474663,0.01223361994,0.01165076229,0.01138471609,0.01120317471,0.009895347996,0.01028917946,0.01039989711,0.01007211208,0.00943424921,0.009305754178,0.008793843527,0.008549939112,0.008096404579,0.008336450625,0.007622106176,0.008953124788
70,0.3846418658,0.3141554755,0.4580552772,0.4235108744,0.3744378808,0.3499992305,0.3026677903,0.2614195963,0.1985912445,0.1825323553,0.1744832887,0.1641141295,0.1479788893,0.1358382433,0.1261558122,0.09181370267,0.08665365869,0.0809398161,0.07279820144,0.07090934257,0.0663814837,0.06122074185,0.05708359747,0.05975468765,0.04891931046,0.03750940049,0.03563384768,0.03570320025,0.03327760411,0.0323636717,0.02882138017,0.03687913724,0.02481608524,0.02331357345,0.02889167284,0.02793820389,0.02581517439,0.02611049534,0.02370843285,0.02367862755,0.02189707679,0.02121915269,0.02064753224,0.01972840032,0.01830975488,0.01764162881,0.01718760427,0.01858773196,0.01590862339,0.01548380294,0.01500865953,0.0145338717,0.01253767568,0.01353386584,0.01371086988,0.01290693789,0.01226902748,0.01221042668,0.0119667357,0.01145244106,0.01095105023,0.01057419458,0.01042899074,0.01119485221
80,0.3934697533,0.3076777921,0.3074375851,0.4216615557,0.3795824957,0.3533268953,0.3174972782,0.2921878786,0.2051654532,0.1931468159,0.1862361673,0.1738672343,0.1590240416,0.1506926014,0.1415294328,0.09865562824,0.1006610688,0.09021522977,0.08527174855,0.07909165292,0.07383820898,0.0680150722,0.06844992578,0.06189981952,0.05756910387,0.05850852534,0.05250612501,0.05023829579,0.04487266556,0.0445732056,0.04190238185,0.04485924474,0.0363128945,0.0351511389,0.03470570027,0.03310506115,0.0298905089,0.02971147044,0.02836564626,0.02783098377,0.02532202233,0.0254040673,0.02426855032,0.02359318411,0.02169939326,0.02115984533,0.02073716653,0.02329571809,0.01854840389,0.01858030906,0.01804347377,0.01763344035,0.01641645607,0.01614147772,0.0160431365,0.01557544701,0.01481286527,0.01446482373,0.01419355742,0.01358613548,0.0124950182,0.01217735641,0.01258299515,0.01347316835
90,0.4077550178,0.3402715892,0.3132486642,0.4176218092,0.2747242694,0.3844028398,0.3666017518,0.3054243866,0.2199387885,0.2051785209,0.1961104883,0.1859016446,0.1718654836,0.159164301,0.1513840516,0.1022195322,0.1238130548,0.1094475488,0.1001099482,0.08824343687,0.07843701967,0.07954297553,0.0714937897,0.07428383516,0.06448639459,0.06084773707,0.05772801409,0.05469867414,0.04885234285,0.04865394356,0.04554162708,0.05002007606,0.0421129546,0.04067377665,0.03928186296,0.03827720372,0.03693924407,0.03518383921,0.03343325512,0.03330512645,0.03054755846,0.02974725416,0.02863754563,0.02851640452,0.02626135147,0.02578830864,0.02388579079,0.02781689166,0.02239098919,0.02206864076,0.02131730529,0.02086493929,0.01966167001,0.01943768881,0.01937987825,0.01864556105,0.01756433058,0.01714801169,0.01675972583,0.01629345514,0.01536196988,0.01493153985,0.01447813072,0.01635146183
100,0.4223927095,0.3640644254,0.3190750327,0.3199290546,0.2817295312,0.2813099272,0.3740176513,0.3518805276,0.2321955969,0.2241251931,0.213533378,0.2032608136,0.1825946516,0.1748961794,0.1623067304,0.1173651385,0.141454049,0.1283837712,0.1246839468,0.1034405143,0.09044481824,0.09012890086,0.0855086485,0.07728832543,0.07095004361,0.06918119648,0.0643755225,0.06280993526,0.05596577085,0.05550708708,0.05068886733,0.05564632721,0.04692996251,0.04617975255,0.0446233083,0.04209703844,0.04061422154,0.04124748135,0.04056201463,0.03858522256,0.0363566547,0.03559827278,0.03388284834,0.03250760277,0.0318898349,0.03200969383,0.02782517695,0.03127528001,0.02604895373,0.02578104921,0.02525152476,0.02481251177,0.02374292094,0.02274054258,0.02253875658,0.02173409991,0.02097850385,0.02047668747,0.02000179765,0.01961345344,0.018150268,0.01744344983,0.01754722151,0.02039478042
110,0.432991821,0.3775371134,0.3385966703,0.3275027593,0.325413382,0.3255590306,0.3114045251,0.3622206561,0.2381527188,0.2301455093,0.2248616847,0.2175744452,0.1978584061,0.1849100616,0.1716728576,0.1342130648,0.1483582484,0.1423502,0.1325107527,0.1284420733,0.1092922802,0.1010675582,0.0945165448,0.08467961002,0.07718368579,0.07455182396,0.07261195271,0.06846722624,0.06050792158,0.05955415907,0.05733415696,0.05910224409,0.05159796776,0.05061789818,0.04823544054,0.04732076061,0.04635946127,0.04448184905,0.04264352928,0.0426997893,0.0391314148,0.03794062741,0.03714009553,0.0364557982,0.03311698327,0.0331048851,0.03112307325,0.03431494989,0.02957132914,0.02892643245,0.02845453898,0.02762921863,0.02672738753,0.02574027278,0.02574444858,0.02497386122,0.01905258189,0.02236426546,0.02271600721,0.02231843668,0.0211948489,0.0206053609,0.01982545622,0.02372303429
120,0.453341421,0.3866135955,0.3556131862,0.3374511827,0.3179691199,0.3905003095,0.3231604277,0.3650335939,0.2489358413,0.2358240368,0.2303940756,0.2220886419,0.2100330448,0.1915236118,0.1848377386,0.1332935584,0.1550338431,0.146426275,0.1398513949,0.1318525522,0.1201383929,0.1109206427,0.1042323785,0.09413514245,0.08457165899,0.08054977377,0.07851440761,0.07516775327,0.06800873079,0.06775727207,0.06097396424,0.05266112264,0.05604328795,0.05443642196,0.05359308979,0.05148107612,0.04807375546,0.04756913508,0.04605829283,0.0448975477,0.04239504277,0.04094065523,0.04025259692,0.03950919126,0.03726694421,0.03723789867,0.03541617325,0.04046849432,0.03289480013,0.03231956038,0.03190704684,0.03090074415,0.02950330133,0.02907775325,0.02895771056,0.02779024379,0.02662419663,0.02552821417,0.0253049752,0.02495586676,0.02438704174,0.02284124187,0.02222661017,0.02682161668
130,0.4718673241,0.3986712586,0.3693351117,0.3479798634,0.3395030902,0.3463262059,0.3604899542,0.3824174794,0.2484483925,0.2412424306,0.234202076,0.229622983,0.2226219826,0.2088769795,0.1935477016,0.1341871432,0.1568505809,0.151711173,0.1454053096,0.1356249011,0.1262876759,0.1262521447,0.1157666658,0.1140786564,0.09341274666,0.08943437259,0.08804940078,0.08043639769,0.07743801344,0.07540874815,0.06600958364,0.06472819923,0.06061660998,0.05892709687,0.05840310437,0.05642079365,0.05469121815,0.05291165049,0.05028332085,0.04772426468,0.04655384532,0.04555111943,0.04482648489,0.04354013991,0.04097189584,0.03954508742,0.03709341721,0.03930977186,0.03258185611,0.03512624087,0.03464709927,0.03383407419,0.03232781236,0.03207620758,0.0316722322,0.0309461283,0.02925655531,0.02877990977,0.0282359451,0.02759297504,0.02716402618,0.02652571696,0.02707080064,0.02985412521
140,0.4772389203,0.4085023113,0.3762623793,0.3597874211,0.3925899764,0.3439336388,0.418328224,0.3839383871,0.2515558295,0.2435516765,0.2373287808,0.2345515924,0.2154032374,0.2158174158,0.2008004887,0.1394901553,0.1593709822,0.1555159657,0.1446232805,0.138905847,0.1363258893,0.133247769,0.1277435095,0.1166947454,0.1052720213,0.09390820758,0.09199455189,0.08630450285,0.08279266795,0.07888303879,0.07416598371,0.06462857106,0.06421681745,0.06250461732,0.0617311897,0.06024706998,0.05848398717,0.05779855423,0.05591436744,0.05232801966,0.04908602451,0.04814660777,0.04720982748,0.04632043847,0.04517988996,0.04328622802,0.04214559465,0.04043935669,0.03818134056,0.03765835424,0.03698426895,0.03621231758,0.03476571607,0.03428046554,0.0337464353,0.03308613911,0.03118951617,0.03048348647,0.02991575749,0.02991279367,0.02863357339,0.02790390018,0.0279777332,0.03193288944
150,0.4795539121,0.4213417958,0.3965162873,0.3735958621,0.3707526938,0.3871999839,0.4111647589,0.3991374683,0.2553542509,0.2504583315,0.2434894961,0.2284097128,0.2281519656,0.2182931327,0.2100476284,0.1508708702,0.1635923709,0.1577084118,0.1513907317,0.1448185769,0.1399257845,0.1322339855,0.1312035972,0.1204859,0.1129777973,0.1001219137,0.09784196031,0.09344542767,0.08824115206,0.08375581265,0.08046002086,0.06751535125,0.06828793974,0.06585763167,0.06486451506,0.0637546286,0.06208234753,0.06077708711,0.05858168309,0.05492341176,0.05177380556,0.05016217566,0.04997054537,0.04930987345,0.04896448066,0.0475545831,0.04390047734,0.04360144004,0.0408617463,0.0400072119,0.03973555469,0.03900133387,0.03693543579,0.03618673724,0.03548384772,0.03511959327,0.03342816965,0.0329008309,0.03239865269,0.03222119008,0.03069566509,0.03053014228,0.02964537261,0.0325461806
160,0.48744629,0.4272093627,0.3985470797,0.4280500458,0.365524836,0.3538539347,0.4039844438,0.4074230505,0.2642282009,0.2505232565,0.2490406915,0.2363947077,0.2330486272,0.2240947721,0.2156385284,0.1557019911,0.165323431,0.1575580527,0.1522674427,0.1408725824,0.1407269039,0.1368677986,0.1277171429,0.1206505142,0.1171376007,0.1097788101,0.1065973171,0.09599279503,0.09293699232,0.08923214844,0.08452616113,0.06535771036,0.07207052135,0.06927745989,0.0680009141,0.06590335748,0.0652508541,0.06342259987,0.06207030563,0.05837672254,0.0541736205,0.05241647544,0.05268229688,0.05073860393,0.04824560646,0.04799244508,0.04722204839,0.04127625099,0.04283897847,0.04232363283,0.04158856648,0.04097157787,0.03997843451,0.03862971714,0.03826126184,0.03721366018,0.03557758306,0.03472344248,0.03426846154,0.03350705678,0.0326562896,0.03161025999,0.03141049086,0.03369022096
170,0.4902404972,0.4401531213,0.4064082168,0.3976149199,0.3938730782,0.3705975071,0.4048881132,0.4075240287,0.2663625835,0.2635066731,0.2477978388,0.236198068,0.2364573119,0.2270623224,0.2213417741,0.1556641836,0.167129447,0.162621044,0.1538965489,0.145263129,0.1450567393,0.1384541328,0.1332679974,0.1302166082,0.1176011873,0.111170712,0.1078272998,0.1036982018,0.1010234186,0.09461032519,0.08799035915,0.06962894077,0.0742458995,0.07280300024,0.07116605082,0.06978441261,0.06831051595,0.06766938604,0.06394443598,0.06223270834,0.05563078337,0.05526814299,0.05399247655,0.05344409966,0.05214890651,0.05033636883,0.04862236376,0.04563191513,0.04489380377,0.04459876455,0.04300399111,0.04311856572,0.04203112176,0.04124062711,0.03995275339,0.03924764617,0.03744113665,0.03666935353,0.03567381464,0.03545770088,0.03401975542,0.03395781324,0.03280435171,0.03451215725
180,0.4964198023,0.4515814766,0.4145493417,0.3927636901,0.403596572,0.4213976952,0.4234043685,0.4157365583,0.27733293,0.2718449496,0.2537397649,0.2484595111,0.2404778581,0.2363884051,0.225920257,0.1552271204,0.1689366237,0.1665126668,0.1573364684,0.1475250854,0.1469034917,0.1449578028,0.1376574447,0.135008345,0.1210341366,0.1169086672,0.1123082946,0.1001185708,0.1082822641,0.1015917817,0.09772417307,0.07804597714,0.07934117894,0.07469502045,0.07381433861,0.0721780438,0.07222268619,0.0699235023,0.06767487994,0.06525760537,0.05945095189,0.05808224624,0.05646887247,0.05583780171,0.05455220966,0.05242426003,0.05232662814,0.04595054903,0.04733675252,0.0464480528,0.04580600613,0.04531554125,0.04451329951,0.04337948313,0.04222886577,0.0413095705,0.0392522533,0.03878242159,0.03845846303,0.03768599907,0.03671159175,0.03536831073,0.03493195979,0.03546769375
190,0.4993023853,0.4613820749,0.4260924833,0.402634576,0.4082433336,0.4483711844,0.4163996838,0.426647812,0.2777696179,0.2725597107,0.265657734,0.2510775948,0.2381260858,0.2395908591,0.2235412553,0.1586977249,0.1653634724,0.1661562759,0.1593363968,0.1508633825,0.15046548,0.1504718899,0.1423664248,0.1393230539,0.1213544388,0.1221788437,0.1110726142,0.1007343879,0.09739377141,0.09045794148,0.08530129309,0.07932595923,0.07662830108,0.07395192288,0.07207673078,0.07219300847,0.06953993887,0.06632419742,0.06344305837,0.06235659759,0.06120016463,0.0601041152,0.05796363096,0.05638918903,0.05295188156,0.05044191533,0.04995657925,0.04476498917,0.04854020555,0.04781852647,0.04715573942,0.04631256085,0.04402443695,0.04521559816,0.04403967866,0.04309119484,0.04101568323,0.04006334823,0.0396019365,0.03926567724,0.03796289383,0.03767411347,0.03667185083,0.03464854489
200,0.5026552259,0.4730625632,0.433511488,0.4130824242,0.4408128397,0.4386626365,0.4382851309,0.4348805756,0.2821806542,0.2779750462,0.2685873707,0.2475536799,0.246744649,0.238622136,0.2355390335,0.1572529212,0.1723406451,0.1659990815,0.1610642509,0.1527824564,0.152779608,0.1502751866,0.1468012825,0.1424762576,0.125840103,0.1250455207,0.1162425999,0.1090282932,0.1104327721,0.1038963273,0.09338558067,0.0771456548,0.08980489708,0.08486557927,0.08131819242,0.0770889207,0.07686572392,0.07529222981,0.07377309378,0.07031270632,0.06412757524,0.06310354099,0.061740116,0.05997678869,0.05972258928,0.05784199983,0.05526322033,0.04974094413,0.05096545372,0.04955657121,0.04967131052,0.0491369767,0.0480748609,0.04741786163,0.04549169298,0.04429017526,0.04267728631,0.04151801654,0.04141267911,0.0407066126,0.04025720412,0.03931597297,0.03814558454,0.03679022946
210,0.5076672653,0.4790261604,0.4459177873,0.4193891997,0.4790737923,0.4325322599,0.4557644167,0.4411488121,0.2812107035,0.2783322921,0.2720340678,0.2550737403,0.2517579867,0.2432877049,0.2376409855,0.1626190583,0.1723778638,0.1681184241,0.1624736567,0.1561019125,0.1526765498,0.1534740274,0.1505853592,0.14391188,0.1320077164,0.1256300216,0.1115409044,0.1100731896,0.1079527078,0.09470590329,0.08910230254,0.07979852139,0.0870122741,0.08439982574,0.08839528551,0.08255337397,0.08113807102,0.07889329232,0.07704558053,0.0760965807,0.06920970127,0.06438873416,0.06399938767,0.06180005898,0.06238187437,0.0598997772,0.05854278258,0.05046194564,0.05286504454,0.05081915963,0.05143492699,0.04999089686,0.05049439684,0.04877847248,0.04812377724,0.04544857236,0.04418996358,0.04312186579,0.0433941089,0.04212986728,0.04199390886,0.04109048592,0.04058006009,0.03690240029
220,0.5065969566,0.4868779971,0.4501960754,0.4299591816,0.4230960242,0.4395426676,0.4477266501,0.4448343392,0.2813191532,0.2795002635,0.27314965,0.2640811697,0.2542018165,0.2477512409,0.2382693503,0.1648583404,0.1732933045,0.1674860009,0.1613935478,0.1569921549,0.1538730503,0.1540188206,0.1517933869,0.1433417848,0.1322948592,0.1285984599,0.123550826,0.1129194384,0.1089196563,0.1009162945,0.07636252873,0.08325498741,0.07890673634,0.08684651415,0.08707465707,0.08487278033,0.08605265835,0.08235066326,0.08137293396,0.08188807157,0.07027550599,0.06821015656,0.06513814139,0.06370230683,0.06390160573,0.06251073242,0.0596594494,0.05051223552,0.05411710757,0.05295409143,0.05275765619,0.05187375196,0.05151938206,0.05097325314,0.04973602541,0.04762219669,0.04548564339,0.0444732522,0.04420357315,0.04372843023,0.0430553463,0.04193021466,0.04098142826,0.03656114262
230,0.5143216614,0.4903225447,0.4619574645,0.437442387,0.4989566782,0.4478368498,0.469982609,0.4448642933,0.2863012461,0.2808391318,0.2759992997,0.2593192524,0.2592263711,0.2519320299,0.2443828405,0.1685224381,0.1728416222,0.1701102352,0.1660024795,0.1596798592,0.1546440651,0.1561952228,0.1545279972,0.1494224804,0.1335310312,0.1298523097,0.1275804051,0.1205556651,0.1145589774,0.1072077122,0.09834194419,0.08524211696,0.07155033783,0.08305436804,0.08604262433,0.08992995225,0.08578907837,0.0853959909,0.08383209704,0.08363147182,0.07409638824,0.06906971498,0.06894112506,0.06641466531,0.06668267863,0.06407683425,0.06201959023,0.05209297566,0.05587306509,0.05519125231,0.05436995223,0.05371804471,0.05368322988,0.05221759281,0.05174419949,0.04936652819,0.04733361679,0.0463421503,0.04609886121,0.04553753614,0.04521135356,0.04419848323,0.04276622597,0.03971690743
240,0.5120213004,0.4902047501,0.4772236406,0.44091479,0.4398154646,0.4386516078,0.4519061551,0.4460501508,0.2827488292,0.2800952747,0.2660100745,0.2654901503,0.2537217495,0.2495138253,0.2434475488,0.1667609264,0.1730526453,0.1680425047,0.1655026072,0.1567471053,0.1564644411,0.1537887853,0.1550146464,0.1485974054,0.1335163466,0.1265405395,0.1224043521,0.1162209039,0.117052468,0.1046623354,0.1101488533,0.08408673206,0.0742810644,0.07098180762,0.07748188565,0.08855334871,0.08824409949,0.08615234734,0.08527848639,0.08177411494,0.08126210353,0.06929851064,0.07106360259,0.06587630167,0.06618355412,0.06374291474,0.06302746188,0.05109142356,0.05651310932,0.05495479883,0.05523873429,0.05352273672,0.04247539062,0.05227617424,0.05236106091,0.0502114508,0.04778961688,0.04614147598,0.046486312,0.04534224249,0.04559042308,0.04427202921,0.04367297116,0.03545405799
250,0.5209012356,0.4974411257,0.4797220007,0.4476260829,0.4604062562,0.4590126169,0.465428087,0.4561964154,0.2841915839,0.2822090835,0.2720499333,0.2698521341,0.2633925231,0.2553912608,0.2403025645,0.1735157973,0.1705097186,0.1691058595,0.163543478,0.1607375481,0.1534542366,0.1531539429,0.1505428793,0.1498876347,0.1342604666,0.1303737437,0.1266535822,0.1234532229,0.121736777,0.1155374116,0.1149705363,0.0873195921,0.07551110579,0.07336845961,0.09824642181,0.07958028709,0.09272990375,0.09238866888,0.08751313819,0.08356290021,0.08004911446,0.07845123087,0.07207978978,0.06862620858,0.06798017842,0.06623911543,0.06425537324,0.0515303379,0.05818509986,0.05700010279,0.0559958552,0.05632408301,0.05594571472,0.05548807356,0.05406130908,0.05310980011,0.04934045385,0.04834773506,0.04795156781,0.04737640954,0.04634005116,0.04602735023,0.04528075463,0.0352329599
260,0.5254244945,0.5040732008,0.4831186149,0.4590680097,0.4691017342,0.4468396845,0.4604734613,0.4517380608,0.2832916283,0.2781207678,0.275751353,0.2707084624,0.2669414946,0.2586207159,0.2473397189,0.168778192,0.1727504857,0.1676058409,0.1667144124,0.1602384566,0.1579412811,0.1541115503,0.1530277572,0.1508294417,0.133150055,0.1297420545,0.1300709917,0.120578291,0.1243806671,0.118134811,0.1175178897,0.08804768916,0.08085621494,0.1004163458,0.09809167963,0.09484463203,0.08052785491,0.09232554377,0.09327942314,0.08164664086,0.08627853456,0.08259569398,0.08257818793,0.07291789858,0.07248291354,0.06711563381,0.06624953784,0.04998979835,0.05868542643,0.0562159801,0.05813185622,0.05542361526,0.04574205235,0.04430925894,0.05591274386,0.0525699706,0.05087197524,0.04849903448,0.04970149852,0.04718403282,0.04842177225,0.04643751783,0.04607971566,0.03753790482
270,0.5197440595,0.5003920823,0.4854090579,0.4605794773,0.4629323522,0.4736496679,0.4708092875,0.4517005286,0.2828620349,0.2805654294,0.2734260271,0.2671740648,0.2710007743,0.2642244525,0.2503201825,0.1706931393,0.1715260566,0.1702911852,0.1670052688,0.1620112853,0.1603533116,0.1574034546,0.1572011209,0.1528793808,0.1348247317,0.1323393892,0.1305107328,0.1263734934,0.1264302595,0.1244864202,0.1203190826,0.08844371944,0.09001601037,0.08007870625,0.07655244456,0.09629285846,0.08330129216,0.08501796078,0.08404203747,0.0871458409,0.08709742245,0.08453856123,0.08192084728,0.08205906468,0.07375895186,0.07080681002,0.06785349948,0.05106116497,0.05956653853,0.05869271384,0.05839584484,0.05782508386,0.05792464107,0.05774102458,0.05693025235,0.05571105217,0.05201325866,0.05115360325,0.05019125115,0.0490427651,0.04940426544,0.04848676319,0.04703947205,0.0367856297
280,0.5733796162,0.5047429437,0.4867925238,0.4701687669,0.4733952892,0.4889730406,0.4747876262,0.4556912765,0.2812408329,0.2814130553,0.2715346875,0.2698684421,0.2670728623,0.2623655573,0.251755628,0.1707166701,0.1695314399,0.1675425237,0.1648139094,0.1620778693,0.1602488764,0.1590675574,0.1579404057,0.1543486012,0.1347654604,0.1318491001,0.1303235246,0.1251285061,0.1245712954,0.1220465212,0.1206910447,0.08887509458,0.0985697569,0.08405226104,0.08017497416,0.08519965463,0.0830775261,0.08597607252,0.08222344729,0.08474286514,0.08673409578,0.08452682979,0.08248871278,0.07826090582,0.07922486959,0.07264087229,0.06929943287,0.05006253491,0.0602407039,0.05906269796,0.05885243233,0.05762716107,0.05829358063,0.05796384551,0.05701006461,0.05673002408,0.05273864782,0.05081151803,0.05106454247,0.04933792943,0.0494093582,0.04869131298,0.04763547592,0.03547216516
290,0.5236279328,0.5156504536,0.5006863004,0.4871306288,0.4671226446,0.4819572556,0.4718690646,0.4558663647,0.2829012778,0.2827112463,0.2759265996,0.2726815986,0.2763761843,0.263142702,0.259614945,0.1731998816,0.1711215031,0.1695007426,0.1673730131,0.1646522774,0.1623773705,0.1623438095,0.1595699666,0.1583460526,0.134483172,0.133796532,0.1288889439,0.1260829323,0.1256805104,0.1271854646,0.1221239363,0.09025429824,0.1038184676,0.090348091,0.08349800326,0.08815441973,0.08738030806,0.09086727875,0.09419200835,0.08895180242,0.08687612248,0.08668458677,0.08122399854,0.08185030875,0.08014491288,0.0794164154,0.07502083937,0.05180911155,0.06330377871,0.0606757669,0.0600189078,0.05900332366,0.05936226103,0.05927029775,0.05844795626,0.06002372723,0.05269534224,0.05241922491,0.05095369644,0.05154859302,0.050477954,0.04992679805,0.04841946964,0.0362032305
300,0.5196089494,0.5028666249,0.4905787889,0.4783929788,0.4769886145,0.4690584246,0.4744033494,0.455065346,0.281456078,0.2798730878,0.2747090817,0.2705722952,0.2736279016,0.2697513145,0.2588846874,0.1779091997,0.1698973032,0.168481122,0.1667120146,0.1640197535,0.162109112,0.1610652541,0.1601703544,0.1589031126,0.1351670779,0.1325135848,0.1307689824,0.1278861681,0.126471098,0.1261446165,0.124953198,0.09012683311,0.1039816965,0.09429305064,0.09966271893,0.08956053153,0.08790912299,0.09553068573,0.09461920565,0.08742615426,0.0869282242,0.08450336626,0.0829814376,0.0796406828,0.08005774998,0.07927270205,0.0740675378,0.05153696086,0.06430628326,0.06105711841,0.06067254572,0.059020891,0.05991404744,0.05898119667,0.05347401125,0.05823377832,0.05352581183,0.0517302681,0.05158086738,0.05090923776,0.05107612324,0.05020193512,0.04960419865,0.03662795686